Intersection_ID,Latitude,Longitude,Connecting_Streets_Count
6949147634,31.1223236,29.9421819,1
6949147635,31.1225204,29.9422332,3
6949147636,31.1222123,29.9425077,1
6949147637,31.1224515,29.9425742,3
6949147638,31.1219959,29.9426668,3
6949147639,31.1224104,29.9427774,3
6949147692,31.1185969,29.9580163,3
6949147695,31.1189978,29.9581543,3
6949147696,31.1185206,29.9583574,3
6949147697,31.1189261,29.9584782,3
6949147698,31.118567,29.9581499,3
6949147699,31.1189706,29.958277,3
6949147700,31.1191151,29.9576246,3
6949147701,31.1187112,29.9575026,3
6949147702,31.1191596,29.9574989,3
6949147703,31.1187393,29.9573764,3
6949147704,31.119234,29.9572981,3
6949147705,31.1192367,29.9570805,3
6949147706,31.1188344,29.9569541,3
6949147707,31.1188613,29.9568363,3
6949147708,31.1188837,29.956738,3
6949147709,31.1192647,29.9568467,3
6949147710,31.1189214,29.9565726,3
6949147711,31.1193035,29.9566776,3
6949147712,31.11896,29.9564024,3
6949147713,31.1193398,29.956519,3
6949147714,31.1191193,29.9562963,1
6949147715,31.1191537,29.9561504,3
6949147721,31.1194084,29.9562198,4
6949147722,31.1197176,29.9563041,4
6949147723,31.1201526,29.9564227,3
6949147724,31.1190254,29.9561154,3
6949147725,31.1182527,29.9596676,3
6949147730,31.1190613,29.9599562,1
6949147731,31.1185045,29.9597704,1
6949147732,31.1186319,29.9598129,1
6949147733,31.11875,29.9598523,1
6949147734,31.1188156,29.9595987,3
6949147735,31.1189259,29.959873,1
6949147736,31.1189863,29.9596551,3
6949147742,31.119893,29.9576303,3
6949147751,31.1192292,29.9573213,3
6949147752,31.119243,29.9584389,3
6949147753,31.1196908,29.9585724,3
6949147754,31.1191819,29.9587115,3
6949147755,31.1196331,29.9588402,3
6949147758,31.1171985,29.9594016,1
6950564295,30.9805991,29.8156287,3
6950590634,31.1743669,29.894768,3
6950590635,31.1746303,29.894619,3
6950590636,31.1742776,29.8943595,3
6950693085,31.1010827,29.9511159,3
6950693086,31.1173206,29.913093,3
6950693087,31.1149388,29.9182629,3
6950693090,31.1075626,29.9347121,3
6950693103,31.1018549,29.9471441,3
6950693106,31.1172058,29.9227085,3
6950693107,31.1168759,29.9242295,3
6950693108,31.1168021,29.9245672,3
6950860734,31.0609379,29.8154908,3
6950860735,31.060122,29.8160527,3
6950860736,31.0607185,29.81561,4
6950860751,31.0612247,29.8168763,3
6950864925,31.0625438,29.8149683,1
6950864927,31.0608544,29.8171668,3
6950864929,31.0631602,29.8150544,1
6950864930,31.0635133,29.8157467,3
6950864966,31.062798,29.8168986,1
6950876814,31.1292567,29.8133824,3
6950876820,31.128716,29.8145835,3
6950876834,31.1265724,29.8175502,4
6950876836,31.1290135,29.8151585,3
6950876837,31.1262369,29.8168917,3
6950876842,31.1264177,29.8187412,3
6950876847,31.1269923,29.8165065,3
6950876848,31.127004,29.8171947,3
6950876849,31.1272402,29.8170639,3
6950876850,31.1273169,29.8170006,3
6950876851,31.1267139,29.8167192,3
6950876852,31.1263708,29.81709,3
6950876853,31.1266149,29.8171572,4
6950876854,31.1267784,29.8173278,3
6950876855,31.1264559,29.8169913,3
6950876856,31.1262347,29.818014,3
6950876858,31.1262787,29.8175722,3
6950876859,31.1263995,29.8177207,3
6950876860,31.1272384,29.8168811,3
6950876861,31.1274219,29.8167419,3
6950876862,31.1274415,29.816777,3
6950876863,31.1275629,29.8169941,3
6950876864,31.1273716,29.8166518,1
6950876865,31.1273555,29.8166008,1
6950876866,31.1274933,29.8164707,1
6950876870,31.1277851,29.8163297,3
6950876872,31.1269043,29.8165745,3
6950876873,31.1272215,29.8170367,3
6950876878,31.1271163,29.8171129,3
6950876879,31.1268168,29.8166422,3
6950876880,31.1266973,29.8174283,4
6950876881,31.1265331,29.8172582,4
6950876882,31.1264745,29.81764,4
6950876883,31.1263539,29.8174794,3
6950876884,31.1266109,29.8178218,4
6950884085,31.1267067,29.8177191,3
6950884086,31.1264357,29.8173783,3
6950884087,31.1264813,29.8169619,3
6950884088,31.1263586,29.8167824,3
6950884092,31.1266271,29.8167993,3
6950884093,31.1279646,29.8165932,4
6950884094,31.1280409,29.8165043,1
6950884095,31.1278035,29.8163594,3
6950884096,31.1279157,29.8162816,1
6950884097,31.127876,29.8164694,4
6950884098,31.1280461,29.8167122,3
6950884100,31.1284893,29.8165343,3
6950884101,31.1281314,29.8158741,3
6950884102,31.128468,29.8158863,4
6950884105,31.129211,29.8164564,4
6950884106,31.1286679,29.8154242,3
6950884108,31.1277634,29.817214,4
6950884109,31.1277288,29.8183882,4
6950884113,31.1277075,29.8176718,3
6950884117,31.1323379,29.8199296,3
6950884118,31.1326523,29.8196505,1
6950884119,31.1321467,29.8188234,3
6950894994,30.9953665,29.7862519,3
6950894995,30.9951951,29.7864005,1
6950895003,30.9952104,29.7860103,3
6950895004,30.9950629,29.7861443,1
6950895009,30.9950356,29.7857398,3
6950895010,30.9948514,29.7858962,1
6950895068,30.9902406,29.7838148,3
6950895069,30.9904276,29.7841233,1
6950895107,30.9924728,29.7813149,3
6950895156,30.9902096,29.781333,3
6950895157,30.9904515,29.7811737,3
6950895172,30.9915557,29.7788006,3
6951348897,31.1807724,29.8836198,1
6951348908,31.1805384,29.884627,1
6951348910,31.1807754,29.8843926,3
6951456014,30.9836419,29.9273107,3
6951456015,30.9840337,29.9268426,3
6951456065,31.130243,29.9509632,3
6951456066,31.1304065,29.9509894,3
6951456158,31.1056682,29.9363092,1
6951456329,31.1071455,29.9351223,1
6951456330,31.1069651,29.9350289,3
6951456331,31.1053679,29.9391684,1
6951456332,31.1051985,29.9390661,3
6951456333,31.1170605,29.9129446,3
6951456334,31.1071744,29.9345608,3
6951456337,31.1016197,29.947004,3
6951456338,31.100724,29.9510653,3
6951456395,31.1226171,29.9042705,3
6951456501,31.1170488,29.9226576,3
6951456502,31.116712,29.9241789,3
6951456503,31.116674,29.9243501,3
6951456504,31.1166367,29.9245189,3
6951456580,31.118628,29.9223034,3
6951456581,31.1182726,29.922203,3
6951456582,31.1185878,29.9224827,3
6951456583,31.1182332,29.9223798,3
6951456584,31.1185118,29.9228224,3
6951456585,31.1181582,29.9227172,3
6951456586,31.118439,29.9231475,3
6951456587,31.1183947,29.9233454,3
6951456588,31.1180264,29.923234,3
6951456589,31.1183122,29.923714,3
6951456590,31.1179534,29.9236029,3
6951456591,31.1182289,29.9240862,3
6951456592,31.1178784,29.9239715,3
6951456593,31.1181807,29.9243012,3
6951456594,31.1178333,29.9241933,3
6951456595,31.1180382,29.9249381,3
6951456596,31.1177186,29.9248389,3
6951456597,31.1178759,29.9249721,1
6951456598,31.1177031,29.9249259,3
6951481650,31.1777571,29.8999034,3
6951509388,31.1777853,29.8997294,3
6952062724,31.1268464,29.8206798,3
6952062729,31.129008,29.8173809,3
6952062730,31.1292714,29.817238,3
6952062731,31.1289995,29.8170488,1
6952062732,31.1291539,29.8169579,3
6952062734,31.1297895,29.8173867,3
6952062735,31.1298393,29.816885,3
6952062736,31.1296435,29.8170514,3
6952062740,31.1294976,29.8174409,3
6952062741,31.129221,29.8167618,3
6952062742,31.1297135,29.8165941,3
6952062743,31.1287693,29.8170185,3
6952062744,31.1291004,29.8168304,4
6952062745,31.1293398,29.8167081,4
6952062746,31.1293505,29.8174264,3
6952062747,31.1290032,29.8165989,3
6952062749,31.1277979,29.8177672,3
6952062750,31.1280023,29.8175579,3
6952062756,31.1280337,29.81716,3
6952062757,31.128135,29.8170796,1
6952062758,31.1279788,29.8170767,3
6952062759,31.1281782,29.8169198,3
6952062760,31.1282073,29.8171923,1
6952062765,31.1285471,29.8171064,1
6952062766,31.1287574,29.8169749,3
6952062769,31.1283978,29.8166153,4
6952062772,31.1285555,29.8169155,3
6952062773,31.128288,29.81711,3
6952062774,31.1268401,29.8190939,3
6952067299,31.126956,29.8178531,1
6952067302,31.1267312,29.8176877,3
6952067303,31.1268207,29.8177926,3
6952067304,31.1269153,29.8176945,1
6952067305,31.1267517,29.8180184,1
6952067306,31.1267107,29.8182084,3
6952067307,31.1265314,29.8179097,3
6952067318,31.1270926,29.8175503,1
6952067319,31.1272376,29.8178285,3
6952067320,31.1272235,29.8175637,1
6952067321,31.1273337,29.8177541,3
6952067324,31.1272602,29.8174028,1
6952067325,31.1271785,29.8172669,3
6952067334,31.1274979,29.8170398,3
6952067337,31.1274791,29.8176327,3
6952067340,31.1275986,29.817472,3
6952067341,31.1274674,29.8173008,4
6952067342,31.127347,29.8171458,3
6952067345,31.1275951,29.8169716,3
6952067348,31.127867,29.8170824,3
6952067349,31.1277867,29.8168089,3
6952067354,31.1288265,29.8161022,3
6952067355,31.1289673,29.815993,3
6952067357,31.1287489,29.8159495,3
6952067358,31.1288858,29.8158382,3
6952067364,31.1282214,29.8160403,3
6952067365,31.1286568,29.8157684,3
6952067390,31.1281254,29.8168299,4
6952067391,31.1280291,29.816915,3
6952067428,31.1268288,29.8175628,3
6952067449,31.1270526,29.8167906,4
6952067450,31.1269655,29.816876,4
6952067451,31.1271295,29.8167153,3
6952067452,31.1268679,29.8169717,3
6952067458,31.1265464,29.8168893,3
6952067459,31.1266964,29.8170567,3
6952078354,31.1660754,29.9350818,3
6953511409,31.1815483,29.899106,4
6953511410,31.1813676,29.8992206,4
6953511414,31.1800699,29.8986985,3
6953511417,31.1797244,29.8984122,3
6953511420,31.1796751,29.8985221,4
6953511422,31.1799364,29.8980812,3
6953511425,31.1805025,29.8984132,4
6953511426,31.180554,29.898765,4
6953511427,31.180583,29.8989754,4
6953511428,31.1806072,29.8991512,3
6953511429,31.1804553,29.8980552,3
6953511436,31.1812876,29.8977856,4
6953511437,31.1813355,29.8979745,3
6953511440,31.1806421,29.8981612,4
6953511441,31.1804802,29.8982487,3
6953511442,31.1815885,29.8978052,3
6953511443,31.1807363,29.8983763,3
6953511444,31.1807228,29.8983467,3
6953511445,31.1801017,29.8988448,3
6953511446,31.1799916,29.8990853,3
6953511447,31.1798808,29.8988848,3
6953511451,31.1799259,29.8989663,3
6953511453,31.1816527,29.8982104,3
6953511454,31.1810151,29.8990388,3
6953511455,31.1817067,29.8985526,3
6953511457,31.1812769,29.8989949,3
6953511459,31.181459,29.8988738,3
6953511474,31.1817717,29.8989645,3
6953511481,31.1818526,29.8981866,4
6953514370,31.1744212,29.9132132,3
6953688886,30.8856152,29.8811009,3
6953807704,31.1543628,29.9241555,3
6953864775,31.0482138,29.8305625,3
6953864825,31.0642601,29.8227404,3
6953864844,31.0640744,29.8228853,3
6953864853,31.0641826,29.8236452,3
6953864854,31.0638399,29.8230682,3
6953864865,31.0639453,29.8238261,3
6953864866,31.0635974,29.8232574,3
6954113467,31.1799918,29.89551,4
6954113475,31.1795846,29.894658,3
6954113476,31.1788265,29.8943594,1
6954113480,31.179469,29.8947439,3
6954113481,31.1780903,29.8944638,4
6954113482,31.1785211,29.8949637,3
6954113483,31.178624,29.8948511,3
6954113484,31.1787461,29.8947149,3
6954113487,31.1786808,29.8950556,3
6954113488,31.1790894,29.8950369,3
6954113490,31.1790049,29.8949136,3
6954113493,31.1789435,29.8947705,3
6954113494,31.1788779,29.8945483,3
6954113498,31.1793728,29.8945818,3
6954113499,31.1789659,29.8946853,3
6954113500,31.1792852,29.8944343,3
6954113501,31.1791908,29.8942752,3
6954113504,31.1784038,29.8950968,3
6954113506,31.1788471,29.8946021,3
6954113509,31.1785317,29.8941794,3
6954113510,31.178714,29.8941502,1
6954113512,31.1779664,29.8933162,3
6954113513,31.1782426,29.8944301,4
6954113514,31.1781361,29.8934543,3
6954113515,31.1783441,29.8944094,3
6954113516,31.1782528,29.8935493,3
6954113517,31.1784536,29.8943864,4
6954113518,31.1783682,29.8936263,3
6954113519,31.178513,29.8940069,3
6954113523,31.1784832,29.893715,3
6954113524,31.1785517,29.8943641,3
6954113554,31.1784036,29.8953653,4
6954113555,31.1779096,29.8948723,4
6954113558,31.1773266,29.8942137,3
6954324905,31.1810349,29.89787,3
6954325431,31.1803687,29.8987977,3
6954325432,31.180341,29.8986389,1
6954325605,31.1812405,29.8980382,3
6954325606,31.18114,29.8978338,3
6954332236,30.955207,29.9161029,3
6954332262,30.9554976,29.8945417,3
6954335649,31.0025814,29.8611351,3
6954335655,31.0024104,29.861033,3
6954335675,31.0060906,29.856657,3
6954335735,31.0539415,29.88091,3
6954335736,31.0542881,29.880568,3
6954335753,31.0579931,29.8987496,3
6954335767,31.0608356,29.9130387,3
6954335777,31.0610004,29.9138747,3
6954335778,31.058248,29.9001196,3
6954335779,31.0584288,29.9000352,3
6954335780,31.0587742,29.9028773,3
6954335781,31.0589814,29.9028267,3
6954335782,31.0589352,29.9036987,3
6954335783,31.0591453,29.9036542,3
6954335808,31.0596298,29.9072143,3
6954335824,31.0616984,29.9172552,3
6954335855,31.0551277,29.8825181,3
6954335856,31.0553032,29.8824221,3
6954335857,31.0552472,29.8828136,3
6954335858,31.055369,29.882772,3
6954554115,31.1806106,29.8963617,1
6954554116,31.1806186,29.8964853,3
6954557752,30.9543023,29.9402339,3
6954557780,30.9542476,29.9404465,3
6954558188,30.9624518,29.9434924,3
6954558194,30.9613013,29.9412356,3
6954558197,30.962486,29.9435625,3
6954558206,30.9613389,29.9413547,3
6954558281,30.955439,29.9282354,1
6954562120,31.1811453,29.8971798,1
6954562122,31.1811656,29.897241,3
6954562123,31.1805174,29.8974378,3
6954562124,31.1809108,29.8973184,3
6954562125,31.1808276,29.8970123,3
6954562126,31.1804881,29.8971841,3
6954562127,31.1810966,29.8968761,3
6954562128,31.1811582,29.896588,3
6954562131,31.1808694,29.8961283,3
6954562132,31.1807483,29.8966339,1
6954562133,31.1804369,29.8967136,3
6954562134,31.1804172,29.8965168,3
6954562135,31.1806026,29.8959205,1
6954562136,31.1807657,29.8958983,3
6954562138,31.1808436,29.8964502,3
6954562139,31.1806965,29.8960852,3
6954562140,31.1803778,29.896133,3
6954562141,31.1808355,29.8960635,3
6954562145,31.1810811,29.8953491,3
6954562146,31.1811502,29.8954444,3
6954562157,31.181023,29.8960715,3
6954562163,31.1811625,29.8960868,3
6954562167,31.1820827,29.8954913,1
6954562170,31.1811543,29.8956774,3
6954562171,31.180979,29.8944863,3
6954562175,31.1812602,29.89431,4
6954562178,31.181837,29.8939824,4
6954562182,31.1821642,29.8930728,4
6954562183,31.1820355,29.8931511,4
6954562184,31.1819019,29.8932324,4
6954562187,31.1807361,29.8952221,3
6954562188,31.1809549,29.8951159,3
6954562192,31.1819959,29.8938919,3
6954562196,31.181756,29.893321,3
6954599807,30.9296871,29.8345905,3
6954599815,30.9159842,29.8454242,3
6954599914,30.8471304,29.8723935,3
6954600059,30.760238,29.8784158,3
6954600063,30.7599626,29.8787706,3
6954600064,30.7603023,29.8787972,3
6954852528,31.1778029,29.8971467,3
6954852529,31.1777142,29.896967,3
6954949455,31.1765499,29.8917676,3
6954978214,31.0499122,29.8275362,1
6954978215,31.0497205,29.8268583,3
6954978236,31.051629,29.8326103,3
6954978249,31.0521263,29.8321343,1
6954978250,31.0518869,29.832287,1
6954978252,31.051338,29.8316865,3
6954978363,31.0504854,29.8297488,1
6965726989,31.1766108,29.8971224,3
6965825239,30.8619438,29.8447305,3
6965825240,30.8591948,29.8438697,4
6965825241,30.854399,29.8423582,3
6965825247,30.9747551,29.7985179,3
6965825253,30.9723707,29.8029423,3
6965825278,30.9977788,29.8077437,3
6965840002,30.9045729,29.8503783,3
6965840003,30.9045826,29.8505496,3
6965840006,30.7987911,29.8460825,1
6965954034,31.1792866,29.896654,1
6965954035,31.1791789,29.8967586,3
6965973594,31.1795688,29.8963603,1
6965973595,31.1792608,29.896004,3
6965973596,31.1796526,29.896113,4
6965973597,31.1798252,29.8963465,3
6965973598,31.1794527,29.8958428,3
6965973599,31.1796916,29.8958628,1
6965973600,31.1796099,29.8957108,3
6965973601,31.1801615,29.8966115,3
6965973602,31.1796695,29.8968207,3
6965973603,31.1801275,29.8963757,3
6965973604,31.1795302,29.8966728,4
6965973607,31.1800833,29.8961008,3
6965973608,31.1800391,29.8958254,4
6965973609,31.1802338,29.8970376,3
6965977074,31.1778669,29.8982684,3
6965977075,31.1777123,29.8979546,3
6965977076,31.1777447,29.8983338,3
6965977077,31.1775864,29.8980225,3
6965977078,31.1780203,29.8981863,3
6965977086,31.1794038,29.8975368,3
6965977087,31.1797808,29.8973921,3
6965977088,31.1803146,29.8972213,1
6965977089,31.1801381,29.8973221,3
6965977090,31.1800776,29.897715,3
6965977091,31.1802689,29.8974666,3
6965977092,31.1798404,29.8974553,3
6965977095,31.1794735,29.8977989,3
6965977096,31.1799843,29.8976089,3
6965977102,31.1787867,29.8980307,3
6965977104,31.1789609,29.897407,3
6965977105,31.1793214,29.8969085,4
6965977106,31.1791638,29.8970819,3
6965977107,31.1800863,29.8968995,1
6965977108,31.1800069,29.8967946,3
6965977109,31.1794858,29.8962643,4
6966001830,31.1760939,29.8757378,4
6966001831,31.1762758,29.8759393,4
6966001832,31.1761822,29.8758356,4
6966001835,31.1769687,29.8782399,4
6966001836,31.1751228,29.87895,3
6966001837,31.1747199,29.8785089,3
6966001838,31.1754807,29.8785053,3
6966001839,31.17508,29.8780563,3
6966001840,31.1742156,29.8763414,4
6966001841,31.1740493,29.8765487,3
6966001842,31.1743776,29.8761395,3
6966001843,31.1740571,29.8761674,4
6966001844,31.1739055,29.8759981,4
6966001845,31.1743924,29.8765354,1
6966001846,31.173647,29.8757266,3
6966001849,31.1746427,29.8735628,4
6966001850,31.174853,29.8732907,1
6966001851,31.1744548,29.8738056,1
6966001853,31.1763623,29.876035,3
6966001854,31.1745306,29.8742812,4
6966001855,31.1750081,29.8748079,3
6966001856,31.174137,29.8738486,1
6966001857,31.1737962,29.8749159,3
6966001858,31.1736539,29.8747578,1
6966001859,31.1737449,29.8743759,3
6966001860,31.1733527,29.8748438,3
6966001862,31.1753156,29.875118,3
6966001863,31.1755415,29.8753279,3
6966001864,31.1755155,29.875478,3
6966001867,31.175627,29.8752208,3
6966001868,31.1758157,29.8747873,1
6966001869,31.1755517,29.8751374,3
6966001870,31.1759476,29.8749308,1
6966001871,31.1756842,29.8752841,3
6966001872,31.1760979,29.8750539,1
6966001873,31.1758116,29.8754252,3
6966001874,31.1762543,29.8759682,3
6966001875,31.1764995,29.8756389,1
6966001876,31.1761469,29.8758836,3
6966001877,31.1763928,29.8755491,1
6966001878,31.1760447,29.8758033,3
6966001879,31.1763182,29.8754391,1
6966001880,31.1754354,29.8749588,3
6966001881,31.1756527,29.874676,1
6966001882,31.1763536,29.8760463,3
6966001883,31.1765959,29.8757328,1
6966001884,31.1771535,29.8787066,4
6966008685,31.1288318,29.8177931,1
6966008686,31.1287582,29.817607,3
6966008688,31.1279686,29.8183384,3
6966008691,31.1281276,29.8181308,1
6966008883,31.129486,29.818019,3
6966008890,31.1296845,29.8179436,3
6966008892,31.1301344,29.8175443,3
6966008894,31.1291452,29.8177528,1
6966008895,31.1288296,29.8174109,1
6966008896,31.1287699,29.8172621,3
6966008897,31.1285104,29.8175892,1
6966008898,31.1284417,29.8174266,3
6966008901,31.1287287,29.8179472,3
6966008902,31.1288153,29.8181108,4
6966008903,31.1286103,29.8176797,3
6966008904,31.1281936,29.8182638,1
6966008905,31.1280647,29.8184415,3
6966008906,31.1282682,29.8181672,1
6966008907,31.1284275,29.8183554,3
6966008908,31.1285647,29.8182443,3
6966008909,31.1281532,29.8176013,3
6966008910,31.1280925,29.818471,1
6966008911,31.1278477,29.8189019,4
6966008912,31.1276885,29.8186799,3
6966008914,31.12793,29.8188241,3
6966008917,31.1271151,29.81813,3
6966008918,31.1273013,29.8180193,3
6966008919,31.1274147,29.8182519,3
6966008920,31.1276299,29.818009,1
6966008921,31.1278365,29.8181997,4
6966008922,31.1272351,29.8184199,4
6966008923,31.1273416,29.8185938,3
6966008924,31.127262,29.8186695,1
6966008926,31.1270328,29.8185812,3
6966008928,31.1269571,29.818879,3
6966008932,31.1267808,29.8187481,3
6966017685,31.1773208,29.8789501,3
6966017686,31.1770338,29.8785325,3
6966017687,31.1766698,29.8788821,3
6966017688,31.1771553,29.8784158,3
6966017689,31.1767857,29.8790624,3
6966017690,31.1773075,29.8785576,3
6966017691,31.1756804,29.8773629,3
6966017692,31.1760415,29.8769765,3
6966017693,31.1767327,29.8780436,3
6966017694,31.1764725,29.8776389,3
6966017695,31.1774664,29.8788221,3
6966017702,31.1769141,29.878001,3
6966017703,31.177153,29.8779262,1
6966017704,31.1764202,29.8763832,3
6966017706,31.1769023,29.8777888,3
6966017709,31.1769076,29.8778937,3
6966017714,31.177276,29.8766249,3
6966017717,31.177531,29.8771015,3
6966017718,31.1777048,29.8769483,3
6966017719,31.1773877,29.8772278,3
6966017720,31.1778215,29.8770363,3
6966017722,31.1769764,29.8763989,3
6966017751,31.1779337,29.8764364,3
6966017752,31.177671,29.87593,1
6966017757,31.1778454,29.8759809,1
6966017761,31.177907,29.8768367,3
6966017762,31.1778535,29.8767972,3
6966017763,31.1784928,29.8768565,3
6966017764,31.1783193,29.8765039,1
6966017765,31.1793589,29.8768902,1
6966017767,31.1792028,29.8770793,1
6966017768,31.178885,29.8768525,3
6966017769,31.1787733,29.8769144,3
6966017770,31.1789542,29.876814,3
6966017772,31.1786564,29.8769793,3
6966017773,31.1785534,29.8765133,1
6966017774,31.1787771,29.8764878,1
6966043077,31.1611565,29.9868516,3
6966043078,31.164164,29.9864048,1
6966061105,31.1751525,29.9938948,1
6966061110,31.1750857,29.9928119,3
6966061111,31.1741219,29.992795,4
6966061112,31.1729216,29.9928025,3
6966061113,31.175275,29.9928164,3
6966061114,31.1758011,29.9934533,4
6966061115,31.1762453,29.9934379,3
6966061116,31.175546,29.9928106,4
6966061117,31.1757843,29.9928052,4
6966061118,31.1758199,29.9941781,3
6966061119,31.1755808,29.9941859,3
6966061120,31.1761799,29.9941661,3
6966061121,31.1751721,29.9928218,3
6966061123,31.176312,29.9927937,3
6966061124,31.1771627,29.9924867,1
6966061125,31.1769402,29.9924738,3
6966061126,31.177416,29.9935495,3
6966061127,31.1774153,29.9935222,3
6966061128,31.1777006,29.993517,3
6966061129,31.177701,29.9935391,3
6966061130,31.1779752,29.9935121,3
6966061131,31.1771427,29.9935286,3
6966061144,31.1779791,29.9928001,3
6966061163,31.1767843,29.9921297,3
6966061170,31.1798339,29.9941939,1
6966162334,31.044917,29.8259798,3
6966162335,31.0450803,29.8259993,1
6966162336,31.0450569,29.8262288,1
6966162338,31.0450326,29.8264654,1
6966162340,31.045006,29.8267177,1
6966162355,31.0639597,29.8160414,1
6966162356,31.0637468,29.8155993,3
6966359030,31.1293735,29.8177466,3
6966370293,31.1270073,29.8195733,4
6966370294,31.1275952,29.8202766,3
6966370295,31.1275036,29.8195995,1
6966370296,31.1273413,29.8193969,3
6966370349,31.1298092,29.817851,3
6966370351,31.1298653,29.8183489,3
6966370352,31.1297681,29.8182128,3
6966370354,31.1297117,29.8185338,4
6966370355,31.1301817,29.8190143,3
6966370356,31.1286,29.8184864,1
6966370357,31.1284791,29.8183136,3
6966370358,31.1285697,29.8187603,3
6966370359,31.128826,29.8185572,3
6966370360,31.1284989,29.8186648,1
6966370364,31.1283583,29.8191246,3
6966370365,31.1282406,29.8193742,1
6966370366,31.1284152,29.8192008,3
6966370367,31.1275437,29.8199829,3
6966370368,31.1276506,29.8198758,1
6966373398,31.1273486,29.8162312,3
6966570900,30.9677523,29.9371098,4
6966570920,30.9617926,29.933529,3
6966570921,30.9617339,29.9334077,3
6966570922,30.9645645,29.9315932,3
6966570923,30.9670238,29.9301179,3
6966570924,30.967972,29.9295275,3
6966570925,30.9679222,29.9294226,3
6966570926,30.9586632,29.9354106,3
6966570927,30.9669828,29.9300338,3
6966570939,30.9727309,29.9218172,3
6966570944,30.9587165,29.9355172,4
6966570945,30.9646089,29.9316968,3
6966570946,30.9669502,29.9301837,3
6966571205,31.0079535,29.9405524,3
6966571209,31.0052187,29.9434867,4
6966571216,31.003524,29.9446795,3
6966571293,30.9591124,29.8836314,3
6966571308,30.990111,29.9140531,3
6966710834,31.1751701,29.8798428,4
6966710835,31.1754441,29.8801477,3
6966710836,31.1747655,29.8793924,3
6966710837,31.1764632,29.8761325,3
6966710838,31.1761058,29.8764699,3
6966752002,31.1768273,29.8776275,3
6966752003,31.1766894,29.8777458,1
6966752008,31.1737495,29.8758342,3
6966752130,31.1762995,29.8777917,3
6966752142,31.1765759,29.8777997,3
6966752153,31.1768092,29.8783769,3
6966752154,31.176656,29.87811,3
6966752174,31.1770796,29.8781495,1
6966839052,31.1305804,29.8181479,3
6966839072,31.1308626,29.8184355,3
6966839073,31.130364,29.8189145,3
6966839074,31.1304746,29.8185159,1
6966839075,31.1305992,29.818685,3
6966839076,31.1305224,29.8185808,3
6966839077,31.1302937,29.8188228,3
6966839078,31.1303593,29.8184,3
6966839079,31.1302001,29.8181988,3
6966839080,31.1302161,29.8179794,3
6966839084,31.1299816,29.8184376,3
6966852285,31.1304137,29.8189895,3
6966852286,31.1302184,29.819174,3
6966852287,31.1303173,29.8188504,3
6966852288,31.1301124,29.8190981,3
6966852290,31.1301853,29.8191395,3
6966852291,31.1300983,29.8192777,3
6966852294,31.1299951,29.8192983,3
6966852295,31.1299199,29.8196589,4
6966852302,31.1300259,29.8196093,3
6966852303,31.1301287,29.8195665,3
6966852307,31.1298096,29.8191094,3
6966852308,31.1297896,29.8197449,4
6966852310,31.1290947,29.8199388,1
6966852311,31.1291531,29.8198398,3
6966852312,31.1291316,29.8198214,3
6966852313,31.1292302,29.8199053,1
6966852314,31.1288169,29.8203546,1
6966852315,31.1287116,29.8204865,3
6966852316,31.1285873,29.820132,1
6966852317,31.1284174,29.819971,1
6966852318,31.1283338,29.8200812,3
6966852319,31.1286034,29.8206013,1
6966852320,31.1287249,29.8207393,3
6966852321,31.1286312,29.8210811,1
6966852323,31.1288339,29.8206183,3
6966852324,31.1285517,29.8208012,1
6966852325,31.1305377,29.8191974,3
6966852333,31.1293034,29.8195982,3
6966852334,31.1290179,29.8194165,3
6966852335,31.1291449,29.8192254,3
6966852336,31.128825,29.8197162,1
6966852337,31.1288959,29.819621,3
6966852338,31.127938,29.8205336,3
6966852341,31.1281116,29.8201163,3
6966852342,31.128259,29.8202768,1
6966852343,31.1279313,29.8199201,3
6966865309,31.0436456,29.824551,1
6966865319,31.0442325,29.8245729,1
6966865336,31.0435469,29.8247559,1
6966865348,31.0435431,29.8240249,3
6966908724,31.0424988,29.8257928,3
6966908725,31.0422964,29.8258121,3
6968404521,31.1724506,29.8795955,3
6968404526,31.1723914,29.8794945,4
6968404533,31.1710419,29.8824085,4
6968568452,31.1277507,29.8238106,3
6968568456,31.1301291,29.8253569,1
6968568457,31.1303533,29.8251089,3
6968568458,31.1298696,29.8250122,1
6968568459,31.1300863,29.8247921,3
6968568460,31.1297721,29.824795,1
6968568461,31.1299351,29.8246169,3
6968568462,31.129764,29.8248754,1
6968568463,31.1296054,29.8250315,3
6968568464,31.1297089,29.8247051,1
6968568465,31.1298597,29.8245295,3
6968568466,31.1293599,29.8247536,3
6968568467,31.1297165,29.8243671,3
6968568468,31.129423,29.824512,1
6968568469,31.129637,29.824277,3
6968568470,31.1283242,29.8236844,3
6968568471,31.1286174,29.8232919,3
6968568472,31.128156,29.8235551,3
6968568473,31.1284542,29.8231313,3
6968568474,31.1277688,29.8228665,1
6968568475,31.1279147,29.8229966,3
6968568476,31.1278957,29.8233926,3
6968568477,31.1282608,29.8229103,3
6968568478,31.1280813,29.8227087,3
6968568479,31.1277412,29.8232962,3
6968700095,31.0451272,29.8225863,3
6968700110,31.0478268,29.8262809,4
6968700153,31.0445162,29.823392,3
6968700154,31.0448911,29.8242074,3
6968904540,31.0167175,29.78805,3
